filename,width,height,class,xmin,ymin,xmax,ymax
291.20305096.jpg,580,326,neutral,232,62,336,197
291.6195769336913920_n.jpg,637,480,smile,305,87,400,191
292.crop.JPG,513,584,neutral,237,62,403,250
292.crop2.JPG,547,542,sad,75,183,456,437
292.depositphotos_257398784-stock-photo-happy-asian-anime-girl-purple.jpg,1068,1700,smile,538,321,733,555
292.dh13-00032.jpg,800,450,sad,287,128,532,407
293.asiansmile.jpg,153,229,smile,8,30,148,162
293.depositphotos_46852475-stock-photo-asian-baby-girl-cry.jpg,380,278,sad,111,86,241,210
295.500_F_252845109_BZkKOmGZc7YMryAIc1lyDkLn67T6SbrU.jpg,500,334,smile,55,44,154,186
295.boyish-haircut-asian-bowlcut-683x1024.jpg,683,1024,neutral,108,272,553,731
296.899268324.jpg,509,339,angry,208,93,277,170
296.crop.JPG,136,164,surprise,44,37,77,82
296.crop2.JPG,150,180,neutral,52,37,86,81
296.crop3.JPG,156,173,smile,66,35,96,80
296.graphicstock-smiling-happy-asian-guy-holding-his-girfriend-in-his-arms-isolated-on-the-gray-background_rd7Sm1gPhl_SB_PM.jpg,1000,667,smile,199,159,294,248
296.graphicstock-smiling-happy-asian-guy-holding-his-girfriend-in-his-arms-isolated-on-the-gray-background_rd7Sm1gPhl_SB_PM.jpg,1000,667,smile,431,104,500,192
297.crop.JPG,545,575,neutral,175,178,253,268
297.crop.JPG,545,575,smile,259,85,349,192
298.1200px-Ken_Jeong_by_Gage_Skidmore.jpg,1200,1577,smile,444,275,844,810
298.1546357611_0.jpg,800,522,neutral,226,103,400,269
299.1kbv6l.jpg,620,412,smile,151,132,276,274
299.20160109134645_569090b4b3128_2.jpg,540,810,smile,154,174,281,376
299.maxresdefault.jpg,1280,720,neutral,456,90,776,495
3.1.jpg,852,480,sad,257,64,514,397
3.8.jpg,852,480,smile,198,112,346,291
3.8.jpg,852,480,smile,428,38,562,262
30.3501122055_be45395d8c_b.jpg,1024,680,sad,394,96,740,530
30.asian-students-sad-race-holistic.Ranta_Images.shutterstock-370x242.jpg,370,242,neutral,38,49,86,100
30.asian-students-sad-race-holistic.Ranta_Images.shutterstock-370x242.jpg,370,242,neutral,170,64,211,110
30.asian-students-sad-race-holistic.Ranta_Images.shutterstock-370x242.jpg,370,242,neutral,301,50,341,109
30.crop.JPG,198,144,smile,53,11,114,80
30.hqdefault.jpg,480,360,angry,90,38,283,257
302.2981_3280_101.jpg,640,1100,smile,302,107,404,223
302.500_F_207962484_AhLZHaHHM6JzJKK5Vk9f6nglXVbSbAoc.jpg,500,357,smile,230,48,294,124
302.crop.JPG,349,277,neutral,134,64,231,178
302.crop2.JPG,360,304,surprise,115,86,223,237
302.crop3.JPG,371,302,sad,93,118,233,283
303.PhotoJuly18.jpg,2048,1365,smile,653,485,806,672
303.PhotoJuly18.jpg,2048,1365,neutral,1197,281,1371,485
304.201293588_1280.jpg,800,450,neutral,127,80,251,216
304.201293588_1280.jpg,800,450,smile,530,94,624,216
304.crop.JPG,327,404,neutral,202,70,266,154
304.crop2.JPG,413,363,neutral,216,148,271,212
304.Prostitutes.jpg,640,360,neutral,18,88,122,195
304.Prostitutes.jpg,640,360,neutral,522,75,621,186
304.Prostitutes.jpg,640,360,neutral,354,100,457,214
304.Prostitutes.jpg,640,360,neutral,182,81,292,207
306.crop.JPG,251,258,neutral,88,37,174,145
306.jaqueline_chen.jpg,256,318,smile,64,76,193,233
307.11064342-3x2-340x227.jpg,340,227,smile,176,72,229,132
307.crop.JPG,370,460,neutral,83,76,234,261
307.crop2.JPG,363,469,neutral,82,99,263,316
308.canadian-baby-photography-and-wallpaper-34.jpg,500,748,smile,81,237,378,587
308.sto2.jpg,768,512,angry,355,46,410,117
308.VD37988068_w640.jpg,640,360,sad,169,41,305,198
309.1VF8WKYKC7_1.jpg,640,360,sad,231,52,434,286
31.1049923170.jpg,509,339,neutral,152,80,284,229
31.ally-gong-asian-girl-model-smile-makeup-beauty-fashion.jpg,6000,4000,smile,2877,328,5240,2862
310.mike-moh-2019.jpg,500,328,smile,166,81,278,243
311.54d958f8d6cd53523ed9190c9849d96a.jpg,236,354,neutral,53,75,127,193
313.250px-140824_%EB%82%98%EC%B2%98%EB%9F%BC%ED%95%B4%EB%B4%90%EC%9A%94_%EB%AF%B8%EB%8B%88%ED%8C%AC%EB%AF%B8%ED%8C%85_%EB%82%98%EB%82%98_10.jpg,250,313,smile,115,85,184,166
313.68c22f485add8f32b3b6d7bc25fb42c1.jpg,490,275,sad,202,76,327,215
313.e51eb6d98329ac6ef0c30e9e8d7582d7.jpg,524,700,neutral,274,157,470,413
313.IE002369254_STD.jpg,600,465,sad,443,127,542,180
313.IE002369254_STD.jpg,600,465,smile,177,76,205,108
313.young-asian-woman-looking-angry-sad-while-pointing-finger_1258-4210.jpg,626,417,angry,293,111,339,172
315.NK-1.jpg,1910,1000,smile,836,333,967,479
315.NK-1.jpg,1910,1000,smile,1601,47,1730,211
315.NK-1.jpg,1910,1000,smile,1220,107,1344,237
315.NK-1.jpg,1910,1000,smile,230,112,326,243
315.NK-1.jpg,1910,1000,smile,457,116,576,271
315.NK-1.jpg,1910,1000,smile,86,93,168,197
315.NK-1.jpg,1910,1000,neutral,1085,152,1172,246
316.image_readtop_2018_569747_15365545393454579.jpg,500,352,neutral,19,112,104,212
316.image_readtop_2018_569747_15365545393454579.jpg,500,352,neutral,353,128,476,244
317.crop.JPG,497,346,smile,30,97,95,198
317.crop.JPG,497,346,smile,408,93,473,194
317.crop.JPG,497,346,smile,209,93,289,199
317.crop2.JPG,510,358,smile,20,118,88,225
317.crop2.JPG,510,358,smile,404,113,472,220
317.crop2.JPG,510,358,smile,205,112,288,218
318.24746-cwrd-dg-werner-liepach.jpg,1024,576,smile,452,90,610,289
319.06LVMH--1-articleLarge.jpg,600,625,neutral,99,78,137,126
319.06LVMH--1-articleLarge.jpg,600,625,neutral,284,89,324,143
319.06LVMH--1-articleLarge.jpg,600,625,smile,203,105,240,150
319.06LVMH--1-articleLarge.jpg,600,625,smile,428,53,465,98
319.8.jpg,852,480,smile,391,57,494,191
319.90sPartyPoster.jpg,842,1191,smile,664,850,841,1080
319.90sPartyPoster.jpg,842,1191,neutral,21,126,79,207
319.90sPartyPoster.jpg,842,1191,neutral,143,345,199,427
319.90sPartyPoster.jpg,842,1191,neutral,175,114,233,195
319.90sPartyPoster.jpg,842,1191,neutral,196,392,252,466
32.crop.JPG,670,271,neutral,177,22,261,177
32.crop.JPG,670,271,neutral,463,18,560,176
32.crop2.JPG,332,268,angry,62,8,259,236
32.crop3.JPG,334,266,neutral,72,9,255,230
32.happy-asian-family-stock-image-4122171.jpg,1300,952,smile,716,102,796,206
32.happy-asian-family-stock-image-4122171.jpg,1300,952,smile,336,464,441,559
32.happy-asian-family-stock-image-4122171.jpg,1300,952,smile,675,303,758,417
32.o42kzklfiy3l4u5e9d5w.jpg,700,400,sad,234,19,477,354
320.1127501978.jpg,509,338,smile,224,69,303,156
320.crop.JPG,242,247,sad,58,38,157,182
320.crop2.JPG,285,239,sad,124,78,235,205
321.1501940989831945.jpg,540,382,sad,231,99,433,344
321.image.jpg,1280,718,smile,353,202,509,375
321.image.jpg,1280,718,neutral,103,434,326,718
321.image.jpg,1280,718,smile,147,226,271,347
322.BA_crop.JPG,420,293,sad,158,8,321,237
322.BA_crop2.JPG,353,320,angry,161,57,340,314
322.crop.JPG,249,326,neutral,51,33,136,192
322.https%3A%2F%2Fs3-ap-northeast-1.amazonaws.com%2Fpsh-ex-ftnikkei-3937bb4%2Fimages%2F6%2F7%2F8%2F5%2F21765876-7-eng-GB%2FCropped-1563529060son%20ma.jpg,1631,917,smile,396,205,700,536
322.https%3A%2F%2Fs3-ap-northeast-1.amazonaws.com%2Fpsh-ex-ftnikkei-3937bb4%2Fimages%2F6%2F7%2F8%2F5%2F21765876-7-eng-GB%2FCropped-1563529060son%20ma.jpg,1631,917,smile,1103,226,1418,605
323.jpeg.jpg,1010,568,neutral,275,133,474,368
323.jpeg.jpg,1010,568,neutral,504,189,668,451
324.article_crop.JPG,342,363,sad,137,101,235,229
324.crop.JPG,423,417,smile,132,108,214,197
324.crop.JPG,423,417,neutral,288,53,383,166
324.crop2.JPG,279,457,smile,42,76,128,182
324.crop2.JPG,279,457,smile,56,251,134,349
324.crop2.JPG,279,457,smile,165,361,254,457
325.crop.JPG,346,336,surprise,123,83,240,247
325.crop2.JPG,418,358,sad,216,106,330,241
326.4138.jpg,1200,630,angry,237,10,426,188
326.4138.jpg,1200,630,smile,730,49,899,241
326.4138.jpg,1200,630,neutral,23,194,83,266
326.4138.jpg,1200,630,neutral,1158,168,1200,249
326.4138.jpg,1200,630,neutral,536,120,585,199
327.3ec6a1e89e83d10bd1c69853c5a25974.jpg,1080,1359,smile,390,662,736,1055
327.3ec6a1e89e83d10bd1c69853c5a25974.jpg,1080,1359,smile,720,407,1025,824
327.wanderers-celebrate-740x385.jpg,740,385,angry,282,79,328,146
327.wanderers-celebrate-740x385.jpg,740,385,smile,190,104,227,170
327.wanderers-celebrate-740x385.jpg,740,385,smile,87,185,134,257
327.wanderers-celebrate-740x385.jpg,740,385,neutral,428,152,467,202
327.wanderers-celebrate-740x385.jpg,740,385,smile,688,100,729,157
327.wanderers-celebrate-740x385.jpg,740,385,neutral,613,153,656,203
328.asian-angry-businessman-wearing-glasses-black-suit-looking-yelling-digital-tablet_33842-747.jpg,626,417,angry,290,96,381,206
328.crop2.JPG,211,195,sad,77,21,136,131
329.asian-happiness-family-scene-boy-baby-with-father-mother-bedroom-house_41418-2543.jpg,626,417,smile,181,36,256,131
329.asian-happiness-family-scene-boy-baby-with-father-mother-bedroom-house_41418-2543.jpg,626,417,neutral,270,177,338,247
329.asian-happiness-family-scene-boy-baby-with-father-mother-bedroom-house_41418-2543.jpg,626,417,neutral,526,49,580,150
33.1.jpg,852,480,neutral,365,94,467,215
33.93_55169f5601384_2411.jpg,400,222,sad,156,49,263,192
33.crop2.JPG,266,323,smile,35,72,111,167
33.neutral-crochet-2-dress-nude-miumiu-insoired-asian-vogue-shop-loafers_400.jpg,400,600,smile,112,40,167,109
330.2019050215168047554_2.jpg,520,720,smile,210,103,315,226
330.depositphotos_198333482-stock-video-happy-beautiful-young-asian-woman.jpg,608,342,neutral,423,101,512,191
330.pinoy-haircut-pompadour.jpg,2000,1741,smile,729,503,1115,1107
331.aggressive-angry-young-asian-man-shouting_8087-2343.jpg,626,417,angry,271,113,353,220
331.Untitled-design-3-1.jpg,500,500,smile,193,20,261,102
333.75503ca90ca168ae8cd1e9f97aa48caa.jpg,460,287,neutral,170,20,292,166
333.J54blKW.jpg,3264,2448,sad,1417,724,2505,1998
334.aotp-asian-languages-quiz-index.jpg,400,225,smile,162,61,230,162
334.harpers-bazaar-awkwafina-image-2.jpg,1800,2206,smile,1014,241,1166,466
335.65904008_367834450601265_7649994850339586497_n.jpg,960,960,smile,514,55,610,168
335.crop.JPG,363,379,smile,169,89,217,135
336.84575470.jpg,640,524,neutral,266,107,337,190
336.TVCR0112_160120004610.jpg,400,300,neutral,162,66,200,112
336.TVCR0112_160120004610.jpg,400,300,neutral,366,75,400,121
336.TVCR0112_160120004610.jpg,400,300,neutral,293,80,327,119
336.TVCR0112_160120004610.jpg,400,300,neutral,240,84,276,124
336.TVCR0112_160120004610.jpg,400,300,neutral,93,77,124,114
336.TVCR0112_160120004610.jpg,400,300,neutral,1,59,34,100
337.500_F_221289561_vhjh3SC7lIAujLzPZFlTtYmyfLix7tNt.jpg,500,334,smile,246,37,299,99
337.9e529ff77637b6ea2b096d0dadb8ecfd.jpg,267,400,smile,124,83,153,112
337.P1HRKr3sCrkb636682724766450202.jpg,749,422,sad,261,109,449,337
338.6sn200x59e92gny11kuz.jpg,699,399,neutral,286,80,381,198
338.94126159-happy-face-of-asian-man-with-beard-in-grey-t-shirt-.jpg,1300,975,smile,565,379,704,555
339.crop.JPG,384,355,smile,45,131,177,278
34.6.jpg,852,480,surprise,157,83,305,296
34.6123123.jpg,1200,627,neutral,223,5,587,587
34.6123123.jpg,1200,627,neutral,965,43,1051,150
34.inline_image_preview.jpg,590,332,smile,301,27,431,199
340.crop.JPG,310,362,neutral,215,88,273,205
340.crop2.JPG,264,231,neutral,109,54,151,112
340.crop3.JPG,276,235,neutral,152,65,209,137
340.editedGettyImages-140107596.jpg,1600,1045,neutral,194,107,296,232
340.editedGettyImages-140107596.jpg,1600,1045,neutral,1285,199,1383,313
340.editedGettyImages-140107596.jpg,1600,1045,neutral,1060,270,1151,383
340.editedGettyImages-140107596.jpg,1600,1045,neutral,787,158,889,258
341.funny-asian-man-close-up-angry-expression-funny-asian-man-screaming-unhappy-angry-upset-close-up-pictures_csp51866086.jpg,300,183,angry,107,21,208,163
342.crop.JPG,435,400,neutral,209,90,284,206
342.crop2.JPG,522,427,angry,338,87,395,166
343.crop.JPG,436,309,neutral,94,41,220,169
343.crop.JPG,436,309,neutral,279,89,404,215
344.500_F_252845072_cmajY0HIZadiUKeSdpHtMT3xxXPeCpie.jpg,500,334,smile,278,55,360,157
345.41917603-thinking-woman-standing-in-full-length-isolated-on-white-background-in-grey-neutral-dress-mixed-asia.jpg,866,1300,smile,370,199,461,306
345.beautiful-charming-brunette-angry-asian-girl-screaming-phone-cafe_72389-807.jpg,626,417,angry,253,64,334,193
346.46db2b17f36641eb978bbf2bfd353112.jpg,530,314,neutral,265,51,381,204
346.500_F_226638460_e1wbnG87cBY7jvTYqEvtCYAP5cn1sDAN.jpg,334,500,smile,159,115,260,240
349.124084742-asian-man-over-isolated-yellow-wall-surprised-and-shocked-while-looking-right.jpg,450,300,surprise,209,64,270,136
349.web_plain_listentoher_scilla.jpg,700,400,smile,295,69,384,173
350.dark-brown-dsw-boots-neutral-tony-chestnut-dress-dark-gray-primark-tights_400.jpg,400,600,smile,185,53,235,116
350.depositphotos_199667176-stock-photo-excited-surprised-asian-chinese-woman.jpg,1067,1700,smile,276,393,447,621
350.VD54068476_w640.jpg,640,360,sad,62,68,223,241
350.VD54068476_w640.jpg,640,360,angry,414,90,551,263
351.20180724072846_1233081_800_429.jpg,600,321,sad,53,108,148,176
351.20180724072846_1233081_800_429.jpg,600,321,sad,251,99,330,179
351.20180724072846_1233081_800_429.jpg,600,321,neutral,464,70,551,169
351.fbl-asia-c2-final-al-hilal-wanderers_fn1985.jpg,1200,800,neutral,473,66,538,149
351.fbl-asia-c2-final-al-hilal-wanderers_fn1985.jpg,1200,800,angry,726,533,786,607
351.fbl-asia-c2-final-al-hilal-wanderers_fn1985.jpg,1200,800,neutral,104,47,159,120
352.833a5fd3ea076b3ef53bd122b8e7f72d.jpg,736,1104,neutral,220,217,458,489
352.crop.JPG,413,276,neutral,197,93,266,174
352.crop2.JPG,361,301,neutral,134,110,226,210
352.crop3.JPG,362,311,sad,129,148,206,209
353.crop.JPG,375,345,neutral,194,88,261,217
353.crop2.JPG,367,366,neutral,166,125,271,231
354.VD12441121_w640.jpg,640,360,sad,85,67,263,292
354.VD12441121_w640.jpg,640,360,sad,356,33,542,262
356.Happy-Birthday-Halee-You-eat-cake-now-meme-50449.jpg,600,818,angry,213,96,372,305
357.2008061847158307.jpg,450,304,sad,216,39,359,192
358.0d5854c277fb54f06c4f2bbbb8b786ac.jpg,520,292,sad,228,65,325,217
358.903224498.jpg,509,339,neutral,139,103,224,196
358.903224498.jpg,509,339,sad,307,90,373,174
358.Eugene-Selfie-Jack-Blizzard-640x345.jpg,640,345,smile,239,74,305,144
359.2019_crop.JPG,317,298,neutral,112,59,179,131
359.crop.JPG,486,617,smile,323,159,467,298
36.20180514004320_1.jpg,733,737,smile,280,143,467,386
36.Asian-Woman-Smile.jpg,288,271,smile,78,20,282,241
360.04c6baa98feae1bd4be232e4d28e5c0a.jpg,500,750,neutral,152,116,216,211
361.42599_620.jpg,620,354,smile,72,117,106,175
361.42599_620.jpg,620,354,smile,239,113,279,169
361.42599_620.jpg,620,354,smile,507,42,546,104
361.42599_620.jpg,620,354,smile,325,122,370,186
37.6f77cf239213d1735e440e88b4c2a4c9.jpg,698,698,neutral,323,17,593,358
37.crop.JPG,211,383,neutral,45,68,179,257
37.crop2.JPG,213,387,smile,41,74,178,258
37.crop3.JPG,191,381,smile,47,62,170,255
37.depositphotos_218352574-stock-video-portrait-of-angry-asian-woman.jpg,608,342,angry,298,41,356,126
37.happy-asian-woman-with-smile-relax-face_39688-570.jpg,626,469,smile,264,137,337,231
37.VD_crop2.JPG,313,355,sad,47,49,192,258
372.Happy-customer-service-coffee-shop.jpg,640,360,smile,337,199,413,312
372.HappyEnding4-00019.jpg,1024,576,smile,264,96,395,235
372.HappyEnding4-00019.jpg,1024,576,neutral,566,135,689,279
372.HappyEnding4-00019.jpg,1024,576,neutral,795,152,900,274
373.AP_16208211484052-e1495671684786-1140x684.jpg,1140,684,smile,327,141,527,428
373.crop.JPG,458,511,neutral,149,180,206,246
373.crop.JPG,458,511,neutral,318,168,369,231
373.crop2.JPG,302,467,neutral,146,199,206,265
373.depositphotos_173258952-stock-photo-surprised-asian-business-woman.jpg,1600,1168,surprise,471,236,718,503
373.DSC01518b.jpg,689,641,neutral,180,1,492,331
373.jimmie.jpg,300,300,neutral,119,30,192,119
374.1.jpg,910,480,smile,499,96,710,322
375.5465697-cute-girl-hd-wallpaper.jpg,1920,1080,smile,574,72,794,365
376.asian-little-girl-take-picture-crying-little-boy_43289-43.jpg,626,391,sad,167,137,241,222
376.asian-little-girl-take-picture-crying-little-boy_43289-43.jpg,626,391,neutral,442,120,484,206
376.lBh6y0ElrnxI636650232381781582.jpg,1280,720,sad,645,141,888,398
377.3cd30c07046e0609fddf5de8d2b6e9cd.jpg,673,959,smile,259,182,428,375
378.asian-woman-holding-smart-phone-angry-boring-emotion_6351-1442.jpg,626,447,angry,145,106,263,255
378.depositphotos_239332214-stock-photo-surprised-young-asian-woman-white.jpg,1068,1700,surprise,461,418,582,642
378.happy-asian-young-adult-woman-in-the-park-austockphoto-000090169.jpg,500,333,neutral,319,74,383,157
379.stock-photo-adult-campus-education-university-book-girl-reading-asian-happy-98512a10-67e1-4fcd-bc42-e33c1e5fd38f.jpg,640,427,neutral,361,94,431,173
38.asian-girl-portrait-outdoors.jpg,752,1128,neutral,358,561,471,738
38.giphy-facebook_s.jpg,480,270,sad,207,24,314,185
38.iStock_74057439_MEDIUM1-e1492100332994.jpg,1697,1131,smile,718,166,896,435
38.young-asian-smile-enjoy-chest-exercise-in-the-park-for-healthy-women-workout-outdoor-PNC4CB.jpg,1300,956,smile,957,208,1110,394
380.crop.JPG,409,271,sad,234,55,331,177
380.crop2.JPG,339,294,neutral,123,75,163,123
380.crop3.JPG,361,304,sad,168,84,258,166
381.3511697933_432bf72bbd.jpg,391,260,sad,126,47,256,197
382.Pictureday.jpg,3948,1887,smile,340,632,664,984
382.Pictureday.jpg,3948,1887,smile,338,630,662,982
382.Pictureday.jpg,3948,1887,smile,3346,413,3667,782
382.Pictureday.jpg,3948,1887,smile,2810,324,3134,676
382.Pictureday.jpg,3948,1887,smile,2394,237,2718,589
382.Pictureday.jpg,3948,1887,smile,2108,622,2432,974
382.Pictureday.jpg,3948,1887,smile,1704,224,1991,567
382.Pictureday.jpg,3948,1887,smile,1345,738,1651,1046
382.Pictureday.jpg,3948,1887,smile,716,535,994,867
382.portrait-angry-young-asian-woman-disappoint-at-mobile-phone-while-standing-over-yellow-background-REXY2E.jpg,1300,956,angry,621,216,729,383
383.59538977_134980874340230_6346513321559228813_n.jpg,504,504,neutral,200,118,279,211
383.611213110012686591_1.jpg,500,367,neutral,170,104,304,248
384.2507703164_124652e320_b.jpg,1024,681,angry,353,140,754,637
384.Asian-smiling-lady_sm.jpg,600,399,smile,378,53,487,175
385.4cx8s97b7iyv4c777uwi.jpg,700,444,sad,319,108,428,258
385.500_F_262653585_K7Y0WzCxhR686f6stmtliLP95d1tHUJS.jpg,500,334,smile,281,78,346,149
385.crop.JPG,288,365,sad,96,127,202,261
385.crop2.JPG,315,348,sad,132,103,218,216
386.o92p8y01j5yx.jpg,780,1018,smile,241,238,546,638
388.123594465-portrait-of-asian-male-driver-getting-mad-and-angry-from-the-traffic-screaming-and-pointing-from-his.jpg,450,300,angry,191,70,273,170
388.20181214151027_1281918_850_590.jpg,600,416,neutral,213,62,266,126
39.1.jpg,852,480,smile,311,223,450,429
39.1.jpg,852,480,smile,480,76,661,305
39.8f516a5958de65a189bfd5855bc5b87e.jpg,714,400,neutral,156,84,246,225
39.8f516a5958de65a189bfd5855bc5b87e.jpg,714,400,neutral,455,56,562,213
39.D1522_17_003_0004_600.jpg,600,338,smile,347,65,475,233
390.crop.JPG,230,213,neutral,133,85,183,148
390.crop2.JPG,265,199,sad,107,35,187,139
390.crop3.JPG,238,223,sad,87,91,131,151
390.crop4.JPG,276,228,sad,112,39,156,100
390.crop4.JPG,276,228,angry,208,15,238,66
392.854010618.jpg,509,339,smile,123,109,184,174
392.854010618.jpg,509,339,smile,210,151,258,201
392.854010618.jpg,509,339,smile,328,148,389,220
392.VD89131005_w640.jpg,640,360,surprise,87,102,266,226
392.VD89131005_w640.jpg,640,360,sad,342,91,513,259
393.crop.JPG,477,430,smile,90,101,253,293
393.crop2.JPG,422,443,smile,191,197,386,403
393.crop3.JPG,363,390,smile,143,103,304,292
393.crop4.JPG,407,383,smile,166,27,390,344
394.crop.JPG,576,527,smile,233,190,344,302
394.crop.JPG,576,527,smile,401,200,535,345
395.aotp-asian-buddy-quiz-index.jpg,400,225,smile,112,52,165,114
395.aotp-asian-buddy-quiz-index.jpg,400,225,smile,311,115,384,200
395.aotp-asian-buddy-quiz-index.jpg,400,225,smile,279,13,353,104
395.aotp-asian-buddy-quiz-index.jpg,400,225,smile,189,45,265,126
396.crop.JPG,245,246,smile,120,73,163,128
396.SSI_20190428144757_V.jpg,521,347,sad,229,49,266,91
397.crop.JPG,365,371,sad,146,93,205,173
397.maxresdefault.jpg,1280,720,smile,569,162,899,589
399.maxresdefault.jpg,1280,720,angry,946,187,1081,381
4.angry-asian-woman.jpg,2000,1000,angry,686,164,1149,869
4.crop.JPG,160,173,smile,28,49,88,127
40.IE001365531_STD.jpg,500,281,sad,180,10,383,220
40.poker-face-3.jpg,1000,664,smile,519,51,798,438
40.shocked-asian-girl-extremely-surprised-with-news_1262-18317.jpg,626,417,surprise,247,75,379,289
400.crop.JPG,406,377,neutral,245,109,297,181
401.20150522_214949_0468.jpg,1280,720,sad,605,73,872,400
404.crop.JPG,265,263,neutral,125,101,163,161
405.crop.JPG,366,287,sad,214,45,332,157
407.crop.JPG,323,285,sad,95,76,223,234
407.portrait-happy-asian-mother-use-nose-touch-newborn-cute-little-baby-nose-white-bed-home_78681-15.jpg,626,417,neutral,104,42,378,239
407.portrait-happy-asian-mother-use-nose-touch-newborn-cute-little-baby-nose-white-bed-home_78681-15.jpg,626,417,neutral,237,149,417,309
408.1301839_1200073_1420.jpg,600,333,sad,215,93,317,222
408.maxresdefault.jpg,1280,720,smile,506,150,924,679
409.crop.JPG,239,206,sad,110,46,189,146
409.fca_crop.JPG,364,400,neutral,142,92,291,273
41.800px_COLOURBOX32177548.jpg,800,534,neutral,473,83,536,168
41.crop.JPG,448,249,sad,237,1,340,217
410.tumblr_os1yu16KK11tg0mmfo8_250.jpg,250,375,neutral,69,64,162,187
410.young-asian-doctor-woman-over-isolated-background-amazed-and-surprised-looking-up-and-pointing-with-fingers-and-raised-arms-PJ7HD0.jpg,1300,974,surprise,354,104,471,255
411.asian_crop.JPG,557,545,smile,265,153,316,209
411.asian_crop.JPG,557,545,smile,262,294,328,373
411.crop.JPG,246,218,angry,78,54,150,139
411.crop2.JPG,274,237,neutral,129,68,199,162
411.crop3.JPG,255,236,surprise,59,77,145,178
411.record-a-pro-male-voiceover-asian-voiceover.jpg,680,383,neutral,371,120,527,291
412.asian-boy-with-beautiful-smile-playing-with-tyre_53876-44635.jpg,626,876,smile,218,147,387,346
412.crop.JPG,250,217,neutral,100,77,148,135
412.crop2.JPG,280,214,sad,138,59,184,132
413.10566921_f520.jpg,520,352,smile,109,61,155,125
413.10566921_f520.jpg,520,352,smile,398,83,442,140
413.10566921_f520.jpg,520,352,smile,308,118,350,173
413.10566921_f520.jpg,520,352,smile,197,99,238,151
413.123903908-angry-asian-couple-lover-in-white-t-shirt-and-grey-background-.jpg,450,300,angry,240,83,287,159
413.123903908-angry-asian-couple-lover-in-white-t-shirt-and-grey-background-.jpg,450,300,angry,183,43,231,134
413.crop.JPG,242,177,sad,99,50,168,119
413.crop2.JPG,219,197,sad,97,66,167,140
413.crop3.JPG,208,163,sad,86,46,159,123
413.crop4.JPG,220,197,sad,81,76,146,147
413.happy-asian-wife-angry-loser-husband_39688-1532.jpg,626,469,smile,26,141,204,362
413.happy-asian-wife-angry-loser-husband_39688-1532.jpg,626,469,angry,435,153,521,253
413.max_crop.JPG,599,512,smile,110,149,215,273
413.max_crop.JPG,599,512,smile,339,207,450,330
414.500_F_243884064_jEWIiXjksjqCFMX2JYr8zFQZYKEgzCBZ.jpg,500,343,smile,130,38,216,120
415.maxresdefault.jpg,1280,720,smile,75,159,239,352
415.maxresdefault.jpg,1280,720,smile,566,94,730,287
415.maxresdefault.jpg,1280,720,neutral,319,119,475,329
415.maxresdefault.jpg,1280,720,neutral,1057,137,1209,328
415.maxresdefault.jpg,1280,720,neutral,843,112,999,322
416.500_F_245480052_JHss2eNy7LlSIkN6G987ObjBLBPWPN9Y.jpg,500,334,angry,307,61,371,157
417.crop.JPG,216,277,sad,40,77,100,152
418.122584403-portrait-of-surprised-asian-women-looking-away-with-copyspace-asian-young-adult-woman-model.jpg,450,300,neutral,142,46,197,111
418.122584403-portrait-of-surprised-asian-women-looking-away-with-copyspace-asian-young-adult-woman-model.jpg,450,300,neutral,307,44,355,104
419.crop.JPG,357,325,neutral,116,54,252,214
419.crop3.JPG,357,335,sad,125,82,238,209
419.crop4.JPG,404,357,sad,53,159,105,215
419.crop4.JPG,404,357,neutral,250,152,297,212
42.32210_69149_3056.jpg,500,281,sad,98,20,312,251
42.girl-person-asian-smile-hair-makeup-hand-nail-polish-red-nails-ring-background.jpg,720,450,smile,259,44,394,260
420.963560ce5b3d835e7191a2e3b77f2f9b.jpg,1500,1000,smile,565,413,926,819
421.hqdefault.jpg,480,360,neutral,255,111,369,249
422.crop.JPG,275,223,sad,78,40,162,145
422.crop2.JPG,336,295,angry,87,99,174,205
422.crop3.JPG,283,266,sad,92,86,176,201
422.crop4.JPG,260,248,surprise,72,69,166,172
423.1041186514.jpg,509,339,smile,110,81,173,153
423.crop.JPG,317,307,sad,80,69,230,240
423.crop2.JPG,336,313,sad,95,93,225,252
423.SSI_crop.JPG,237,175,sad,58,23,169,154
424.full-length-happy-asian-family-28460381.jpg,600,900,smile,153,143,219,223
424.full-length-happy-asian-family-28460381.jpg,600,900,smile,288,282,347,348
424.full-length-happy-asian-family-28460381.jpg,600,900,smile,381,322,438,397
424.full-length-happy-asian-family-28460381.jpg,600,900,smile,228,182,290,251
425.funny-asian-man-close-up-angry-expression-funny-asian-man-unhappy-angry-while-looking-at-his-cell-stock-photograph_csp51866090.jpg,300,183,neutral,128,19,223,124
426.crop.JPG,287,288,neutral,40,98,160,234
426.crop2.JPG,280,308,neutral,110,73,165,136
426.crop3.JPG,320,303,sad,113,87,244,243
427.1600204_look.jpg,949,768,neutral,182,80,237,142
427.1600204_look.jpg,949,768,neutral,685,90,772,195
427.crop.JPG,280,203,sad,117,67,194,175
427.crop2.JPG,266,218,angry,101,76,161,142
427.crop3.JPG,232,203,sad,83,57,154,136
427.crop4.JPG,257,217,angry,120,82,199,178
427.crop5.JPG,244,186,sad,121,46,200,136
